"","Quantiseq_B.cells","DWLS_CCLE.TIL10_B.cells","CBSX_CCLE.TIL10_B.cells","B.cells_Subgroup.1.Iteration.2","B.cells_Subgroup.3.Iteration.2","B.cells_Subgroup.5.Iteration.2","B.cells_Subgroup.1.Iteration.4","DeconRNASeq_LM22_B.naive.cells","B.naive.cells_Subgroup.1.Iteration.1","Epidish_LM22_B.memory.cells","DWLS_LM22_B.memory.cells","CBSX_LM22_B.memory.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Macrophages.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_Macrophages.cells","CBSX_CBSX.HNSCC.scRNAseq_Macrophages.cells","CBSX_CBSX.Melanoma.scRNAseq_Macrophages.cells","DeconRNASeq_BPRNACan_Macrophages.M0","DeconRNASeq_BPRNACanProMet_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M0","CBSX_LM22_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M1","CBSX_LM22_Macrophages.M1","Macrophages.M1_Subgroup.1.Iteration.2","Macrophages.M1_Subgroup.2.Iteration.2","Macrophages.M1_Subgroup.3.Iteration.2","Quantiseq_Macrophages.M2","DeconRNASeq_BPRNACanProMet_Macrophages.M2","DeconRNASeq_CCLE.TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DeconRNASeq_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.2.Iteration.1","Macrophages.M2_Subgroup.4.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","DeconRNASeq_CCLE.TIL10_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","CBSX_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Quantiseq_Neutrophils","DeconRNASeq_BPRNACanProMet_Neutrophils","DeconRNASeq_LM22_Neutrophils","CBSX_TIL10_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.3.Iteration.1","Neutrophils_Subgroup.4.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan3DProMet_NK.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_TIL10_NK.cells","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","Epidish_LM22_NK.resting","DWLS_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD4.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_CD4.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","Epidish_CCLE.TIL10_CD4.cells","DWLS_BPRNACan_CD4.cells","DWLS_CCLE.TIL10_CD4.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","CBSX_CCLE.TIL10_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_T.cells.CD4.memory.activated","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","CD4.memory.resting_Subgroup.1.Iteration.1","DeconRNASeq_LM22_CD4.naive","CD4.naive_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACan_CD8.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD8.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_LM22_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","CBSX_TIL10_CD8.cells","DeconRNASeq_LM22_T.cells.regulatory","CBSX_CCLE.TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","T.cells.regulatory_Subgroup.2.Iteration.1","T.cells.regulatory_Subgroup.3.Iteration.1","T.cells.regulatory_Subgroup.1.Iteration.2","Quantiseq_T.cells.non.regulatory","DeconRNASeq_LM22_T.cells.helper","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","DWLS_LM22_T.cells.gamma.delta","CBSX_LM22_T.cells.gamma.delta","DeconRNASeq_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","Dendritic.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.resting.cells","Dendritic.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACanProMet_Cancer","DWLS_BPRNACan_Cancer","DeconRNASeq_CBSX.Melanoma.scRNAseq_Cancer","Epidish_CBSX.Melanoma.scRNAseq_Cancer","CBSX_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","Cancer_Subgroup.3.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Endothelial","DeconRNASeq_CBSX.Melanoma.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","DeconRNASeq_LM22_Eosinophils","DeconRNASeq_LM22_Plasma.cells","DWLS_LM22_Plasma.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","DeconRNASeq_CBSX.HNSCC.scRNAseq_Mast.cells","DeconRNASeq_LM22_Mast.activated.cells","Mast.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","Mast.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_CAF","DeconRNASeq_CBSX.Melanoma.scRNAseq_CAF","CBSX_CBSX.HNSCC.scRNAseq_CAF","CBSX_CBSX.Melanoma.scRNAseq_CAF"
"SAMa90d73f8d891",0.032208787038376,0.00114673440059936,0.0198776088062215,0.105564853964978,0.106726542059193,0.0899505518649428,0.0373696503602881,0.111657750430549,0.0605517319813286,0,0,1.537565590053e-05,0.0374546930022449,0.0876067265977361,0.0162419941135846,0.0795646040992493,0.0132344849536308,0,0.113053470108253,0.253331257697848,0.0678520492825166,0.00051144502357337,0.130417513022156,0.0124231823638481,0.00779789179699685,0.0131055082432342,0.197866357716389,0.0124227171075551,0.106107524668608,0.0681213358219985,0.0110560447490548,0.0715373566282633,0.212970078232663,0.0233050732052579,0.322047261385522,0.195604872120153,0.929649281951663,0.308967491647356,0.885551070567029,0.501891927476091,0.00605458372407994,0.0245641558525078,0.0240354647534099,0.0313546872394889,0.0233041416810113,0.00834140476436287,0.00398495675488464,0,0.0327835194746793,0.0437622970475492,0.130808037362282,0.167084037640268,0.00277886559615027,0,0,0.0113418147540935,0,0,0.0301587975097507,0.0681458986686871,0.143188848735976,0.0531410024196679,0,0.0703507180483374,0.00486603251921022,0.059657124185956,0.0637780263737983,0.037753360338348,0,0,0,0.018382213144657,0,0.0003275345550697,0,0.0184773402846316,0.0166254103037852,0,0,0.19206847927701,0.070302732582758,0.0112051198414448,0.0860652393154146,0.0788909123199514,0,0,0,0,0.023654950773774,0,0,0.0213137773458031,0.0308873136218141,0,0.00160003690037614,0,0.0631050535923244,0.00875181674682313,0.0533837685563419,0.0147869631901963,0.00135991412803559,0,0,0.0427905679582447,0,0,0,0.0426105244947178,0,0.0528896489335409,0,0.313542683910799,0.94941024915895,0.110811715021037,0,0,0.983184066960888,0.500356416159045,0.539936823411204,0.0554766736275051,0.130007758168941,0.0206109692942359,0.117793779571737,0.0295776239979497,0.115652549760288,0.0197805130195618,0.107735048552455,0.108671014115013,0,0.094957733276534,0.116312946736512,0,0.11207838488239,0.442119625740019,0.226143916955153,0.753071588539193
"SAM415f36ad349e",0.0322318040464578,0,0.00037999036003309,0.0839964721651429,0.114538597317044,0.829192917016127,0.0527685004293265,0.0917776059902428,0.0120885832424659,0,0,0,0.0620012718436175,0.107575593005755,0.132081488943907,0.138187276224679,0.0115004372697715,0.00492174643018849,0.254784082680223,0.311501795102741,0,0,0.128697103293233,0.116741022477998,0.242249760901274,0.0304971134090751,0.163604552301174,0.0243953917906359,0.359325959381983,0.116437629855827,0.0723271543795355,0.258913655092617,0.0887904905907621,0,0.298568588901446,0,0.0526449992113337,0,0,0,0.0472254401212484,0.00472104902754135,0.127031376062503,0.0190299710618376,0.0266613663155938,0.235726973934763,0.0899604664849595,0.0713662205559958,0.266012368674683,0.150067176264391,0.100637043528369,0.196194419550038,0,0,0,0,0,0.0555527048578767,0.030436865462524,0.051549962375216,0.0580879419868786,0.0592060496733988,0,0.111736742980545,0.0109459476872663,0.0594763059112232,0.0018246033672995,0,0,0,0,0.0300427821892225,0,0.00375948425289776,0,0.0768733289965594,0.0476048163962235,0.0159125760710337,0.0824704099328951,0.228506937032473,0.0062054153328371,0.0357610385106063,0.0668206544679526,0.0851633315714627,0,0.0251261126251726,0,0,0.00710607684237645,0,0,0,0.00021479861480565,0.103458590244962,0.0284936966742471,0.109016288625412,0.0982183854757281,0,0,0,0,0.00933699891539225,0,0.0464579653916509,0.0203551068418662,0,0.0515952049962555,0.162671810629518,0.0422087951538154,0.0531668335437421,0.0173125582114415,0.396407085220259,0.809333672350365,0.0844293555658321,0,0,0.930566587539215,0.482658627116995,0.0939422536056067,0.0650168020049946,0.0991060036226736,0,0.000113962907766937,0.00738993729814831,0.0233065825193133,0.00465892913091472,0.112041520283048,0.121115853418952,0.0412554896919425,0.0992273555129417,0.0673838237033289,0,0.24225342628518,0.494081198888768,0.590041672465047,0.79466904176708
"SAMad83c9c53537",0.0279858028139902,0,0,0.0855603108294863,0.124351828712898,0.74530595194199,0.0703115364594562,0.12942927042773,0.0561518985827187,0.000966443609126221,0.059404214489386,0,0.038301102315433,0.0479595689518155,0.0328279792214075,0.0884567152675425,0.0185357936268967,0.0112744528402126,0.0559404218888815,0.0484971769393993,0.0653018189365085,0,0.109995999849803,0,0.175040667968018,0.0270398640697216,0.177131348674169,0.0517231698440694,0.327934030387374,0,0.0273519965807325,0.117400233910981,0.157944369642076,0,0.288453874956923,0.0198930367323232,0.128591315494646,0.0903254920584972,0,0.0885641243798579,0.00964950188144882,0.0520816157520599,0.114285258522351,0.029006367905632,0.0176617654966895,0.121043842842461,0.0445630066301245,0,0.301916166309228,0.160410925136588,0.116957069533045,0.170804286252598,0,0,0.0313890868531711,0.00218054126152081,0.0261106306645552,0.00625848581660747,0,0.0191520639653613,0.126604926539475,0.0641128785280181,0,0.111325707750554,0.0120666740902506,0.0523950915209966,0.019159458938084,0,0,0,0,0,0,0.00771335365620282,0,0.0579857853536902,0.0335017508531435,0.0215018714263691,0,0.337877980018403,0.0588482483676212,0.0683911389549164,0.0701765037495215,0.080487643316804,0,0.00753988905065726,0,0,0,0,0,0.0351714210859701,0.00098001756563331,0.360144037190868,0.0143509701656622,0.0415285819341192,0.103508256421631,0,0.0610934900257359,0,0,0,0,0.03649274041979,0,0.0235963351412065,0,0.056592605002399,0.126050640999044,0.176631262058621,0.00498125430059601,0.376798376193573,0.977472843802992,0.092668867492488,0,0,0.961501469210223,0.575789841405655,0.185137076853797,0.0562823679241598,0.107519089184261,0.0173187657428495,0.00101015715739771,0.028374241957464,0.0794159165996578,0,0.109167913242124,0.115632461627727,0,0,0.129385756979477,0.0686612313746298,0.209389960451624,0.477631902222215,0.633569416277085,0.81479899228545
"SAM3ee5dcd894f0",0.00849525136344543,0,0.0164470598939357,0.0830700125123136,0.0740315127323685,0.608558355298173,0.0433020683302882,0.0847144564754975,0.0092236237782534,0,0,0,0.047969929721063,0.0789435698188532,0.0697574340945462,0.0870777993570166,0.0200827834070342,0.00213496073158277,0.112160094721151,0.171342113091216,0.027762672189125,0,0.10463440129449,0.00496108111141988,0.0861654589884692,0.031787842009574,0.16126246256685,0.101056834497101,0.0779687319538148,0.012726775317694,0.0257844805891515,0.0402311603269104,0.0332394432634192,0.00373248820854126,0.322013120944455,0.0179377902782698,0.200922466002417,0.146438684701572,0.465355010450026,0.20230704661124,0.0356870839617211,0.0937625823948105,0.129185420052229,0.0297711710099458,0.185561872670707,0.250166850159044,0.0836971717474062,0.211451056047382,0.384338996920087,0.232648755416785,0.0992938800257974,0.178084075650302,0.0231262192189915,0.137845662203758,0.0141375472753122,0,0.0270476735977202,0.0484736157849665,0.0149872852580811,0.0110818092709263,0.129830380756093,0.0227708705268285,0,0,0.0136235944774057,0.0669484149235952,0.0284908467292583,0,0,0,0,0,0,0.00252155990675567,0,0.119960919034155,0.0132396845850318,0,0.0242118241882555,0.295930225154424,0.0815949445911132,0.0661790343423022,0.0633116369988517,0.0878132653944618,0,0.0242431755002371,0,0.0742747079134281,0.0176697049826357,0,0.00684188959147842,0,0.051557988546524,0.0556274409229641,0.00456579116751783,0.0514598782008521,0.0882258004240287,0,0.0340419965011584,0,0,0.0126634486765845,0.0126070820965874,0.0450264190176191,0,0,0,0.0864527812804555,0.0308824467612908,0.0331895463554181,0,0.436462142270875,0.923725298919142,0.0979695670985535,0,0,0.947006653822727,0.519772261848167,0.34243919895155,0.0538912425996243,0.107762953461472,0,0,0.0297930339421623,0.0718022051397337,0.0030754783136001,0.120042657402569,0.123262827497858,0.0659205238128898,0.0416958068796531,0.0426522045792175,0,0.187880768359449,0.4750872916633,0.287850828702534,0.766257255846938
"SAM8a1b0e02ee42",0.0137817054653319,0,0,0.0950261286921137,0.100362637822122,0.695711363403055,0.0434524484195548,0.0850832129344073,0.0256341944594275,0,0,0,0.070771052727693,0.113237462160096,0.0168348684263878,0.104392157892453,0,0,0.0913363496404769,0.0194345920899003,0.0677869387197743,0.00885191612426723,0.102191526024404,0,0.0104216943300596,0.0158980409840573,0.159562893609213,0.0569344250445036,0.368268409197124,0.022858658615718,0.0219555327199532,0.354845143828516,0.144160028429892,0,0.294964870477202,0,0.0770978838349788,0,0,0.232018427067058,0.00297758569179067,0.0385085368478825,0.174717636555211,0.0186700110595195,0.0231809515802201,0.0237657834277878,0.0020385883687877,0,0.080689895577469,0.192906841722396,0.0887202910375788,0.176408226559371,0,0,0,0.0486314260350941,0.0253929560468386,0,0,0,0.151907444345544,0.146284457487137,0.033407554366755,0,0.00806520027972345,0.0759316715603044,0.0423301076362404,0,0,0,0,0,0.067326600876603,0.00106027227108815,0,0.0140209877907454,0.0278047118369617,0,0,0.276302297834947,0,0.105886278669104,0.0672328579720211,0.0723109680746733,0,0,0,0.249410341481275,0.00447826286728686,0,0.0969021924920751,0.0520201294590398,0.00926316829565013,0,0.00079312627942985,0.0170479555213051,0.0722999976375236,0,0.0862374703614589,0.0358297364026516,0.0161124849302169,0,0,0.0468958824996913,0,0.148273430377526,0.060420722344842,0.0883417195041759,0.189501936874356,0.0644300223500731,0,0.459926624737926,0.991041039585387,0.16471806056163,0.0558865117691589,0.00589894369916412,0.977092101036872,0.722978632947731,0.113120361177734,0.080785790656689,0.171806935187917,0.0842989365295333,0,0.01082990389783,0.129049195745755,0.000955260302902767,0.120097194004305,0.128095284645054,0,0,0.164043691010617,0.13721263297522,0.184849142577728,0.274043679531315,0.725788068532802,0.852867451615307
"SAMd7d57ee3a863",0.0232256926199355,0,0,0.0621691813649052,0.104514367509323,0.488532002172266,0.0512406481455023,0.00434117181039603,0,0,0,0,0.054825354000233,0.0993377087507731,0.138240509254507,0.142054878211151,0,0,0.255973881741945,0.335098755687909,0.161960152284072,0.0974560041433719,0.115943916208627,0.121878161283034,0.404208554709767,0.0182001562856115,0.141293771392373,0.00281694485787434,0.218491700685285,0.104414927196114,0.0282120136011418,0.112555344506366,0.0707061347138853,0,0.303380304084411,0,0,0,0,0,0.0041983025925702,0,0.120921313486606,0.0171901687215095,0,0.0476548118856336,0.00481792939756075,0,0.0489896220866815,0.126990615478166,0.0915371595484544,0.167905214846636,0,0,0.0248944568846907,0.051619898713462,0,0,0,0,0.0783687233320068,0.154990638730166,0.198854289696544,0.220800244844853,0.012196360233372,0.0578159951274992,6.93792190113729e-05,0,0,0,0.298247603593532,0,0,0.00017209853206611,0.128122908641163,0.110108089958824,0.0713851408136944,0.0167014650426406,0.118096558192965,0.295678395235329,0,0,0.0565879702944425,0.088497604072819,0.11755154553482,0.119193165543158,0.00530292628551935,0.0804704188235745,0.101518044838653,0.00700575198716212,0,0.032544083908162,0,0.105945706930208,0.00211390026334347,0.0446140395439816,0.0810415652811768,0,0.0565832892806204,0.00830527995720756,0.0202052636446103,0.062152834098889,0.063305071328228,0.0384609657809071,0,0,0.0248457084335337,0.143658213244529,0,0,0,0.477051826599181,0.829667573282048,0.0791945239969273,0,0,0.925640834175959,0.518132378200035,0.113730355767979,0.0499437871225818,0.094502625610765,0.00127374703245195,0,0,0.0120379623074663,0.00209956537091936,0.11372138762241,0.119476384587115,0.0292991187598974,0.0594032098287818,0,0,0.230160597312605,0.507524967700085,0.579390094794596,0.670738146767322
"SAMeb29625f76a5",0.0151364660162716,0,0,0.102562553063232,0.108300759302891,0.723826991265133,0.0920502494478919,0.11277300181053,0,0.0304670520949663,0,0.0431892006997028,0.0261354349619472,0.102971108266191,0.00218363854863311,0.124337333001156,0.0108851269596274,0,0.124411666691676,0.124833767225774,0.0592518668834216,0.0238356624780407,0.125312022149787,0.00670180619399645,0.0688788101410759,0.0201350888402078,0.186161909746342,0.0391983711812769,0.302450373933094,0,0.0258045690806032,0.0965111154507882,0.129235464601076,0,0.281029875479111,0.00954116139511629,0.086822720158795,0.0368701629833556,0,0.145747957501687,0.00667315772539129,0.0348503950524882,0.0881325122353595,0.0521256397288202,0.0489105446054915,0.164900773510078,0.0556084969054413,0,0.418765244490109,0.16112178057955,0.121511124932756,0.166117115832942,0.0124116043059773,0.138873223713811,0,0.00825839696638999,0.0533781740131922,0.0218515024188591,0.0488880176179745,0.0159381661452528,0.145494583963023,0.106296882284544,0,0,0.0100685239876894,0.0618917922102907,0.0385352029291209,0,0,0,0,0.00043035586110481,0,0.0147152066467528,0,0.0336119527066898,0.0320629119866911,0.0325330816517679,0,0.483379095499794,0.101327355803881,0.0831616434994038,0.0724930207633904,0.0531870770701843,0,0.0402700550858213,0,0.129198143855221,0.00024803313873526,0.00694426480598834,0,0.0173284200833263,0.0111755279036609,0.42151892176697,0.00393754552945604,0.0378816270779799,0.139183847356144,0,0.0505914341737608,0,0,0,0,0.0254062716260846,0,0,0,0.0449237028964251,0.0398081242306709,0.0494817037868399,0.00283398305417262,0.329179064664161,0.976363720329112,0.124252384133529,0,0,0.960726253982527,0.60073010360205,0.434625434751954,0.0475797792937934,0.148318336072608,0.00625271974214709,0.00291057393522887,0.0320437797141629,0.0968740620060409,0.00240474569421763,0.0704205352267475,0.084285362743038,0,0,0.114589004711828,0.0189829617341052,0.14473856035549,0.368346654715927,0.415646765971384,0.762075233321777
"SAM563d6233dfa2",0.013082655816532,0,0,0.0989635309710123,0.12891213656154,0.70965616997992,0.0406464474771356,0.148521185627669,0,0,0.0137813775026402,0,0.0270715143404075,0.0887646931913251,0.00803817442191659,0.0412861732176176,0.0109181431533871,0,0.13456635508083,0.167605956900032,0.0774410326693497,0,0.127625729583369,0.00579948756681192,0.473066543693891,0.00169584687991712,0.198767843307574,0.0433870453084836,0,0,0,0,0.212770541674345,0,0.279438074612832,0,0.0640343306883008,0.0159968109959008,0.144562817239108,0.0269150702132656,0.00256829267231377,0.0530509286613412,0.0819084747159623,0.0356341578196944,0.0214388666680687,0.0369971302615104,0,0,0.0420122539672417,0.183122800612687,0.129848574116094,0.185924447099036,0.0998506770240404,0,0,0,0.0528493396132758,0.0526150094862609,0.154396760764243,0.0602465234861538,0.145546819799522,0.30648869255213,0,0.13961443894266,0.00036944243534516,0.0721957927286478,0.0625467916983412,0,0,0,0,0,0,0.00262012243343812,0,0.00801133962775209,0.0250162036175011,0,0,0.315041906181255,0.039218282382341,0.0666914225322301,0.0811473060459865,0.0746715561154365,0,0,0,0,0,0,0,0.0494770706188339,0,0,0.0011407790457029,0,0.0985389887571806,0.00901084620364729,0.0550247686036904,0,0.00687767976946055,0,0,0.0502956063320901,0,0,0.0573568601805877,0.0393199310705312,0.0116505131211084,0.0549772191934371,0.0560945107810305,0.314610414025927,0.990765375983978,0.1392718483944,0,0,0.98079141116447,0.628146007939679,0.56974997202116,0.0426000109760151,0.153365008012034,0.00283961212103988,0,0.0247213484182104,0.106279416380858,0,0.101710801255328,0.105202326971481,0,0,0.125860853920765,0,0.126027269797922,0.345858327059968,0.134253442418873,0.9350746354677
"SAMa1871f491b02",0.0146001011069495,0,0.00696527408045842,0.09805537149441,0.0870114335828133,0.250925205059442,0.0571317868945048,0.0973163029334418,0,0,0,0.015266208450429,0.0531090707176568,0.138324770215559,0.0118491467337978,0.170943173618866,0.0310732863249257,0.0198200972936698,0.105843316716859,0.0207632870518701,0.0661168177504143,0,0.0950299234565442,0,0.0121767788304487,0.0135175328650262,0.161143134033881,0.00542727607596794,0.0105255664218908,0,0.0105072173797703,0.0390881570619632,0.000258771482054941,0,0.328813068395226,0.392853537251596,0.600743727609746,0.156976635130366,0.603920303930219,0.037237038765384,0.00243928929918133,0.0108117510062182,0.190363153376747,0.0359977044722581,0.0902401598484685,0.280156135876382,0.100336263532836,0.276854049078309,0.800457269317481,0.0497092672105736,0.100725288554269,0.164857447945444,0,0,0.00365186830252982,0,0.042422505738819,0.0437716302645923,0,0.116852715292788,0.124837642567818,0.187507848457855,0.0103810587635896,0.134508419717551,0,0.0735040274287318,0.0528732091226942,0,0,0,0,0,0,0.00435949502817221,0,0.0181542029781093,0.0205551172546977,0,0,0.306455196628956,0.00319273324691535,0.0187465294419739,0.0823312038433382,0.0712084420820906,0,0,0,0,0.0119361671779341,0,0.0109906991937378,0.0393632911367879,0.0300532940136383,0.0894766107201155,0.00166539885273384,0.0104502621496935,0.0805586453788315,0,0.0838802699453971,0.0377864154283577,0.0784334290731487,0.0516017688322674,0,0.0704440521477539,0,0,0.039391537055245,0.127848384397075,0.170643668002479,0.0486206110174602,0,0.419806081600783,0.986186950086784,0.196835233748958,0.133503077682298,0.385491931914848,0.974483720183043,0.529986986574009,0.603345070663104,0.0815822646770724,0.188645191448553,0,0,0.0257485752677775,0.104594061937405,0.00102572236125716,0.105424348427913,0.115345491752416,0,0.0179523969978982,0.101010848783609,0,0.0858454712485552,0.196627205977806,0.00938761760481606,0.412628484486793
"SAMd135d5867fe3",0.0215062288797816,0,0,0.0712133422352921,0.085165064364754,0.815177485994607,0.043929390776144,0,0,0,0,0,0.0745942544406494,0.0974692712869373,0.258892059963705,0.16337237124103,0.0034883594715245,0.000960750095478372,0.0929620554703916,0.115488714740357,0,0.01371160486174,0.112865050191965,0.0450674252580736,0.205134999675956,0.0734391643648765,0.164944266647944,0.0765281436955416,0.488870495134596,0.230767893786877,0.0986863034847954,0.436207805711009,0.308213483142,0,0.308376295132753,0,0.0367816263034028,0,0,0,0.0582931355753012,0.11064853829255,0.0986647897904637,0.00501575569756689,0,0.0910826737241316,0.0182559105772813,0.00389950995488701,0.106662702021353,0.115177258736475,0.0960640011716878,0.199794969075165,0,0,0,0.00605980020937947,0,0,0,0,0.0645236839800521,0.059309934946732,0,0,0.0100788795273585,0.0591685749561058,0.00991939361309588,0,0,0,0,0,0,0.00263717380218486,0,0.089260021433448,0,0.0140160586652505,0.173569925923287,0.286638407934352,0.133922069873978,0,0.0567875587252763,0.0897559134404446,0.0171084868854203,0.121733105646665,0,0.152196441203816,0,0,0,0,0.0286126403444053,0.0844147815474028,0.0142749310371537,0.0916420991870356,0.079477016746507,0,0,0,0,0,0,0.038717686860244,0,0,0,0.140352807507104,0.0293617602296768,0.0207088713388649,0,0.425147706355069,0.902153396147762,0.0800268952358919,0,0,0.924454522974618,0.605461102719331,0.0722028878030848,0.0588738314510062,0.0943469208289705,0.0128125406669564,0,0,0.0409768324274428,0,0.124015367328576,0.127997576918497,0.0221938038544512,0.0763529078863277,0.0486533219027467,0,0.220662414440585,0.514344174842461,0.520254798635924,0.73893447299781
"SAM065890737112",0.0237550160595506,0,0.00357544814015804,0.118049649201649,0.113587042516478,0.672335502936234,0.191399529097308,0.134824550288187,0.0788154403427481,0,0,0,0.0552439691694751,0.0937762650908492,0.0324383962001866,0.30990741961829,0.00849055932064972,0,0.0835765374317258,0,0.0708571592461499,0.0344590198101763,0.111302575838449,0,0.0528384368117124,0.0401028532361945,0.16494025114439,0.0211660408375334,0.306904530396491,0.0233157960902357,0.0324529241864671,0.0767655276449219,0.0382200376486449,0.000817943135008304,0.287836348818801,0,0.122465783314701,0,0,0.0112574620401962,0.0141720998111585,0.0551594146793056,0.125126283928875,0.0369610458960019,0.0318977203091753,0.1935238509302,0.0259883910734684,0,0.327583782873037,0.128082226963481,0.10607359389166,0.14961085060039,0,0,0,0.0351082106516936,0.0351940294336966,0,0.015672968112092,0.0111057847240602,0.139910819151999,0.144661130033722,0,0.158109452196262,0.00101348339755597,0.0647919734477259,0.0196068749683056,0,0.00322751804464247,0,0,0.0349253936187729,0,0.0223549923794671,0,0,0.0407936736415306,0.113330827638036,0,0.410019810820763,0.0846553371625498,0,0.0696098780765674,0.067259072296209,0,0.0553045886156788,0.0173506670284859,0,0.00734048547902981,0.0192461757748632,0,0.0566111218401307,0.00328217210574395,0.401710645391806,0.0230141082702199,0.233057453999237,0.134030471179001,0,0.0302748306589016,0,0.0075609201095716,0,0,0.0418685370192803,0.0427742417582912,0,0,0.0934481461040404,0.175510247333735,0.0308908471676835,0.00024176254608985,0.354712499097762,0.950160921405526,0.166140293760403,0,0,0.919483172055836,0.550778371672326,0.161658248962707,0.0828998720631574,0.176185655204846,0.00758044345533034,0,0.0220504814712044,0.0846030971008359,0.00875476955841876,0.0986029971441652,0.108749574722701,0,0.0173623839323267,0.0864194608191111,0,0.122313353033666,0.214864402894286,0.139548098226089,0.540446588008833
