NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
SMIM14	12.4429870811314	12.226661930514	47.7827683356716	16.2274347197765	38.5548595514791	338.326747841392	77.2817099028834	84.4620737704376	92.7607598355767	40.124585078951	1	16.6502157318668	26.1073507604523
SMIM22	1	1	1	1	1	1	1	1	1	1	1	1	1
SMIM25	1	1	153.735992636943	1	1	1	1	1	1	1	1	1	1
SMIM6	1	1	1	1	1	1	1	1	1	1	1	1	1
SMKR1	1	1	1	1	12.6150458119623	26.4471088222132	1	1	1	1	1	1	1
SMOC2	1	1	1	1	1	1	109.047950967764	1	49.825070851107	1	1	1	1
SMPDL3A	1	1	23.8066812034711	1	1	1	20.1293358830786	1	130.881866596576	1	1	1	27.2559247588543
SMPDL3B	1	1	1	1	1	1	1	1	1	115.069006218848	1	1	1
SMTN	1	1	1	1	1	1	67.4493630208475	67.5550931470912	43.3403924806277	1	1	1	1
SNAI1	1	1	51.7962575794215	1	12.8798939690677	1	18.6427687686544	125.973581578479	52.9986972953295	1	1	1	1
SNAI2	1	1	1	1	1	1	49.3223749779111	1	46.2812560728396	1	1	1	1
SNAI3	23.5899734791359	13.3485399957446	13.3861050136481	25.4885498589957	20.1087011032862	1	1	1	1	16.5060467807988	1	1	1
SNCA	1	1	33.891204298039	1	1	1	1	1	48.7193362817231	1	1	1	1
SNCG	1	1	1	1	1	1	50.89179765959	85.0868451477695	1	1	1	1	1
SNED1	1	1	1	1	1	18.2910976000146	13.0226895550437	21.6734873478929	67.9313007252516	1	1	1	1
SNHG18	1	1	1	1	1	1	78.7005805135353	1	82.8089074886556	1	1	1	1
SNHG22	1	1	1	1	17.7644224602831	1	1	1	1	1	1	1	1
SNHG25	1	1	1	1	11.308548735965	1	1	1	1	1	1	1	1
SNN	1	15.0990158766025	59.8727512662876	13.072446579225	1	137.576534774996	1	23.3736782112966	11.0560584341195	1	18.3047290338711	1	22.9429397978219
SNTA1	1	1	1	11.6316989856024	1	10.3512757260804	24.7460594578054	1	13.7187666625735	1	1	1	1
SNTB1	11.1292142006532	1	17.6007068581306	1	31.1185647099259	1	17.7397561184598	1	1	1	1	1	1
SNX22	1	1	1	1	1	27.5731331332244	1	1	1	1	1	1	1
SNX25	1	1	1	1	1	11.9448394859544	1	1	1	1	1	9.96666143241674	1
SNX8	1	1	68.4035146885641	1	1	92.8327145139056	1	12.0128673325656	13.2904495436549	14.4408535025143	10.4104795752212	21.7566414379983	9.45887748774639
SNX9	85.9184803687808	240.790765174876	148.439104042369	114.79775576238	1	135.827600489594	67.8536696185422	71.4482650353494	93.4404556988908	29.7498067264169	454.971075725981	109.410773907621	48.0990736075418
SOCS2	1	1	1	1	23.5288428232388	1	73.4125730880134	158.2500428096	32.1041898674228	1	1	1	1
SOCS6	1	1	15.2995957811525	1	1	1	17.701555561463	11.0660170835912	13.5168742971834	1	1	1	90.2681728664022
SOD3	1	1	1	1	1	1	1162.83283630456	1	843.743551062681	1	1	1	1
SORBS1	1	1	1	1	1	1	39.0907178919683	27.8775560201006	1	1	1	1	37.6695410367828
SORBS2	1	1	1	1	1	1	28.4785882282134	98.9034145237879	1	1	1	1	1
SORL1	36.5880191113175	33.0562323199289	48.432551816829	65.3968597525151	88.5941442673545	13.0263336719916	1	1	1	1	18.0952434974727	1	1
SOX13	1	1	1	1	1	1	30.5892889193229	48.8607710961979	1	1	1	1	24.7861761638091
SOX17	1	1	1	1	1	1	1	235.079506945245	1	1	1	1	1
SOX18	1	1	1	1	1	1	1	1195.28577902433	1	1	1	1	1
SOX7	1	1	1	1	1	1	1	239.669527981126	1	1	1	1	1
SP140	135.40484474599	99.6044408885999	25.1979242205314	110.512200589072	138.521649698315	196.384183931459	1	1	1	76.5198617966321	135.605079479157	158.201208063803	1
SPAAR	1	1	1	1	1	1	1	32.6348973236771	1	1	1	1	1
SPACA9	1	1	1	1	1	1	19.494610602044	1	20.575183249534	1	1	10.3781407950452	1
SPAG4	15.5165240223138	1	1	1	12.2416726057748	1	10.6607555925441	1	1	357.010550115736	16.3648260459214	35.5730541826429	27.4295711116386
SPAG5	1	1	1	1	1	1	1	1	1	1	1	64.023808846188	1
SPARC	1	1	23.7332500792037	1	1	1	2284.32781707185	2043.04366785266	1909.48065279647	1	1	1	1
SPARCL1	1	1	1	1	1	1	1591.21124971909	3063.75017574544	920.860378650088	1	1	1	1
SPART	17.4367383644865	12.70336327155	39.9385751799254	33.5810311286964	1	23.8646187808003	54.3206216574495	28.0136820655784	72.0427496561341	1	1	1	125.882148737176
SPATA2	12.3395091045583	12.4033765225588	1	1	1	10.4811791900932	1	1	1	1	1	11.9035552489814	12.8922482473815
SPATA5	1	1	1	11.5520939721896	16.155277867969	1	1	13.7611069627172	1	1	1	20.7814538265621	1
SPATA5L1	1	1	1	1	14.4042977193942	1	1	1	1	1	13.0499880900222	12.0880619067895	1
SPATC1L	1	1	1	1	1	1	1	1	15.8475794106222	38.6702820717155	1	1	1
SPATS2	1	1	17.474751008438	1	1	20.9414245127483	32.9559005809466	49.5621594770116	38.9078706882034	140.924804044119	13.3456593351239	21.1310295042968	1
SPC24	1	1	1	1	1	1	1	1	1	1	1	43.5845731873468	1
SPC25	1	1	1	1	1	1	1	1	1	1	1	108.305192972433	1
SPDL1	1	1	1	1	1	1	1	1	1	1	1	45.7099572654488	1
SPECC1	1	1	17.5281609649468	1	13.3228658046814	1	24.1157345182948	1	17.0290982064783	1	1	1	51.2538856977559
SPEF2	1	1	1	1	15.8517370481168	1	1	1	1	1	1	1	1
SPHK1	1	1	78.7724533288343	1	1	1	55.0331083431969	37.0658881596941	33.3874035314621	1	1	1	148.569891184536
SPI1	1	1	600.841554116108	1	1	81.1438886467304	1	1	1	62.3857860743308	1	12.9552730538313	77.9932131005895
SPIB	1	1	27.1925272003943	1	1	199.691841355774	1	1	1	1	1	13.7524280222312	1
SPINDOC	1	1	1	1	1	1	1	1	1	1	1	1	13.1162618352182
SPINK1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPINK2	1	1	1	1	1	1	1	1	1	15.8237919496924	1	1	1
SPINT1	1	1	34.3515990916884	1	1	1	1	1	1	1	1	1	1
SPINT1-AS1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPN	70.4613078725371	43.7839468327099	44.7599037943839	52.7368529215328	181.752012685546	1	1	1	1	14.9855632344308	39.048753736389	64.0904232926354	61.3476273822646
SPNS2	1	1	1	1	1	1	1	92.5150073482415	1	1	1	1	1
SPNS3	32.9649403303387	27.9427306499359	1	22.3397989060862	1	1	1	1	1	1	22.8969552253543	26.9847078826335	1
SPOCK2	322.151208294511	771.29782894303	33.490952770631	503.395657053369	222.168119010006	80.4208856612099	1	119.273139516389	1	32.4335568284953	848.650739749722	222.039646184143	26.136719344538
SPON1	1	1	1	1	1	1	14.9980519076069	1	213.395527097413	1	1	1	1
SPON2	30.1725949763649	14.7754811276897	1	25.2476093780285	487.872269302801	1	58.9077883318403	1	153.016915309646	22.4661969747045	14.2195481529224	16.3206753964969	1
SPP1	1	1	653.374827029532	1	1	1	1	1	1	1	1	1	1
SPRY1	64.0181207578293	1	1	15.641155362969	1	1	164.346844920829	198.666350080417	410.348804770013	1	18.9240115568442	34.9892313073624	1
SPRY4	1	1	1	1	1	1	39.9690778092417	56.9217869513118	31.6249599810204	1	1	1	1
SPTB	1	1	1	1	1	1	1	1	1	1	1	1	15.7965404091714
SPTBN2	1	1	1	1	1	1	1	1	1	1	1	1	1
SRC	1	1	33.4052090865692	1	1	1	14.0525595444166	1	1	1	1	1	22.2038555747195
SRGAP3	18.4205181972534	19.6520628481125	10.1762937784048	1	1	1	1	1	1	1	27.6215530911668	15.2309321825456	1
SRPX	1	1	1	1	1	1	73.9486046604681	84.4495795398676	103.83739165729	1	1	1	1
SRPX2	1	1	1	1	1	1	22.8371948424822	1	78.8001635550902	1	1	1	1
SRXN1	1	1	1	1	1	1	1	1	1	1	1	1	18.397891121407
SSC5D	1	1	1	1	1	1	25.5408250231155	1	78.3246157525609	1	1	1	1
SSPN	1	1	1	1	1	58.8095301493936	32.8152793193775	1	148.034891380166	37.8248447287095	1	1	1
SSR4	457.17532305266	388.724143512598	420.943557445904	454.585739004829	420.193945060959	299.981317850838	351.413862470743	330.337831236783	549.366283832457	8757.8826467902	484.11335704684	498.113303956322	461.278615476629
SSTR2	1	1	1	1	1	1	30.8929625675728	1	1	1	1	1	48.7594560094269
ST14	1	1	39.3242279645118	1	1	17.4410315588096	1	1	1	1	1	1	26.0845308955445
ST3GAL4	1	1	11.9864715697773	1	15.943833282184	1	40.393089158488	1	102.246193150596	1	1	17.1923613473727	60.1821878725885
ST3GAL6	1	1	45.1458731852628	1	1	1	1	1	1	1	1	1	68.508447425596
ST5	1	1	1	1	1	1	70.851602625844	15.6508091574992	46.7073211199199	1	1	1	1
ST6GAL1	16.7759906404977	19.9145535548818	25.8350973190642	25.9038508123757	32.2342358027777	113.099602616771	12.5022868605917	42.097673605761	1	245.935104928958	17.0227787211954	18.4440732481788	1
ST6GALNAC3	1	1	1	1	1	1	1	35.9888662737046	1	1	1	1	1
ST6GALNAC5	1	1	1	1	1	1	1	1	35.1461197933466	1	1	1	1
ST8SIA1	1	1	1	1	1	1	1	1	18.7919962132281	1	20.4198609458584	14.3836983204841	19.1272915537272
ST8SIA6	1	1	1	1	1	1	1	62.6747139914186	1	1	1	1	14.6102588611806
STAB1	1	1	69.643016293898	1	1	1	1	59.7593558729978	1	1	1	1	18.2696175792641
STAC	1	1	19.4549766563564	1	1	1	1	1	1	1	1	1	1
STAC3	1	1	27.7442294043696	1	1	1	1	1	1	1	1	1	1
STAG3	1	1	1	1	1	72.4433346831606	1	1	1	1	13.1560624816072	16.7758013704231	1
STAM	26.9379666098651	165.532659849758	14.9009913985033	24.3633279462056	10.2310764708449	11.10113960533	19.4536137054075	23.5370848057582	23.962665045824	14.5307879515907	39.8030085239087	30.1807505204309	63.6759001042979
STAP1	1	1	1	1	1	108.925694194027	1	1	1	137.008899170711	1	26.1337268581609	46.1905633445631
STAP2	1	1	1	1	1	1	1	16.0724868107971	1	1	1	1	1
STARD10	1	1	1	1	12.516527947878	1	1	1	27.7906928392159	13.2344016730332	1	1	23.20062102039
STARD13	1	1	1	1	1	1	36.8718072383941	54.8476095850061	25.2099988089889	1	1	1	1
STARD5	1	1	12.7722940216888	1	1	1	1	1	10.7990386472469	68.3581857185328	1	1	1
STARD8	1	1	19.0120763882905	1	1	1	1	57.9691979021963	1	1	1	1	1
STAT4	136.683547143255	129.882659482493	33.4711719585598	141.943080054757	137.706765094035	22.0617718654458	1	1	1	14.4489173415406	134.252337909733	73.3116681761317	1
STC1	1	1	1	1	1	1	1	53.1426705130949	1	1	1	1	1
STC2	1	1	1	1	1	1	1	69.8501707850892	1	1	1	1	1
STEAP1	1	1	1	1	1	1	24.1361625208821	1	87.6476535583694	1	1	1	1
STEAP2	1	1	1	1	1	1	22.890703302177	1	63.5534468616863	1	1	1	1
STEAP3	1	1	11.6277435900668	1	1	1	1	1	1	1	1	1	1
STEAP4	1	1	1	1	1	1	17.3239384324876	1	1	1	1	1	1
STIL	1	1	1	1	1	1	1	1	1	1	1	33.4064187868697	1
STMN1	70.1717523307375	35.7824013482991	104.852927201117	33.3239773549271	79.1272575556181	38.3755598837089	34.9605183807887	165.9177055918	81.3999208567047	16.6213041718065	56.7449991191375	2311.17816442104	309.925402948945
STMN3	22.3242771602855	14.372161699828	1	32.124252972753	16.1452075168307	1	50.6035979915941	1	51.0042924623206	1	12.9105843181863	15.7708208571816	1
STRBP	15.0408779942182	1	16.9516255621149	13.2206721935117	1	72.8123028995407	1	11.7547872267389	1	40.9546572671806	1	29.9027348196251	1
STRIP2	1	1	1	1	1	1	1	1	1	1	1	1	30.799884293248
STX17-AS1	1	1	1	1	1	1	1	1	1	1	1	1	14.9108582958043
STX1A	1	1	1	1	1	1	1	1	1	1	1	1	38.6423475961867
STX2	1	1	10.2457808031712	13.2360696125304	1	1	16.8895066451235	22.6957376515142	19.0426081157443	1	1	11.9393533226225	1
STX3	1	1	26.7823325275897	1	1	1	24.7206371301737	35.858746101445	20.387262806343	1	1	1	96.705951139098
STXBP1	1	1	1	1	1	1	27.5907068795248	69.5707108008533	29.9594951624832	1	1	1	1
STXBP5	1	1	1	1	1	1	1	1	18.9590618842979	1	1	1	41.3769383446788
STXBP6	1	1	1	1	1	1	1	121.499056634196	1	1	1	1	47.8927954534141
SULF1	1	1	1	1	1	1	115.167915708489	1	137.797802091266	1	1	1	1
SULF2	1	1	37.5466504883391	1	1	1	1	54.3277261513777	31.3777351127208	1	1	1	1
SULT1A2	1	1	1	1	1	1	1	1	13.443211828265	1	1	1	1
SUSD1	1	1	11.0217379973054	1	18.5901800824297	1	1	1	1	1	1	1	23.9692026205261
SUSD2	1	1	1	1	1	1	33.3059324773047	1	10.6137254071062	1	1	1	1
SUSD3	42.8354415173929	83.8131133052914	27.7848344043004	59.171723595503	1	23.9028370561286	1	1	1	29.2640718356175	75.1188050497294	67.7295609498133	1
SUSD4	1	1	1	1	1	1	1	1	1	1	1	1	1
SUV39H1	1	1	1	1	1	1	1	1	1	1	1	26.5812447016343	1
SUV39H2	1	1	1	1	1	1	1	1	1	1	1	15.4506433879899	1
SVEP1	1	1	1	1	1	1	1	1	139.993779080922	1	1	1	1
SVOPL	1	1	1	1	1	1	1	1	1	1	1	1	53.0245334960392
SWAP70	1	13.3125716103979	67.3396372316244	1	1	248.436168889081	48.5752362568628	113.438914906916	24.5294835396497	17.4643403110273	1	28.5026026085013	114.217455508289
SWT1	1	1	1	1	1	1	1	1	1	13.6247837928362	1	1	1
SYK	1	1	80.9740509985285	1	1	66.4834719910272	1	1	1	57.9375285583638	1	25.8612735334848	41.524613131503
SYNGAP1	1	1	1	1	1	1	20.1490162003738	1	17.2059777639309	1	10.8561778938133	1	1
SYNGR3	1	1	1	1	1	27.9414398466081	1	1	1	1	25.0742003829246	15.175015523617	1
SYNM	1	1	1	1	11.7452014012969	1	41.5903202779262	1	1	1	1	1	1
SYNPO	1	1	1	1	1	1	62.588786727644	78.2319133729029	51.1685175179866	1	1	1	1
SYNPO2	1	1	1	1	1	1	62.5645094414439	1	20.6278460871279	1	1	1	1
SYT1	1	1	1	1	1	17.3036248311116	1	1	1	1	1	1	1
SYTL1	58.8656784671405	57.8544233415273	15.0616514662634	78.671877525866	204.957154165509	73.7329153532147	1	1	1	142.160693626016	47.1102081855263	51.7079704363982	1
SYTL2	58.9587885783032	1	1	51.8864743462188	87.8399270709832	1	92.189139309527	1	42.9996130046304	1	42.5314438055461	19.4100334221731	55.8070616785941
SYTL3	341.118767321648	206.741949369484	58.8009217573532	220.829915130327	194.715928340313	24.4546882635988	1	18.3426735048742	1	22.8875697398495	178.981170464995	120.637340866108	162.13844582801
SZT2	1	1	11.0214924874787	1	1	1	1	1	1	19.6196010603285	1	1	1
TAB3	1	13.2267728221196	1	1	10.3279965352998	1	1	1	1	1	18.1283075450365	13.1136230509625	1
TACC2	1	1	1	1	1	1	11.079239774926	1	1	1	1	1	1
TACC3	23.150491188019	50.3876690323245	24.6299597796398	34.3440214826506	16.0440341739026	21.6220610012899	1	10.262179198576	1	1	30.3945713274662	141.906282438964	1
TACSTD2	1	1	1	1	1	1	10.7061751094157	23.0818769495626	1	1	1	1	1
TADA2A	1	1	1	1	1	1	1	1	1	1	1	1	19.2144361336744
TAF1A	1	1	1	1	1	1	1	1	1	1	1	1	18.6342288574636
TAF4B	1	1	10.5373568688918	13.5161904379608	1	27.4595679100542	1	1	1	33.5081749157934	1	12.8527856924145	1
TAF5	1	1	1	1	1	1	1	1	1	1	1	16.1918181461387	17.4699755599745
TAGAP	449.580038560048	304.533919838801	206.169574435382	458.999504953728	390.173354319575	369.843261958584	13.4541934591488	24.9891139694274	13.9569356819092	382.593937185008	168.529825571437	150.472325730541	50.0056976958602
TAGLN	1	1	11.9665456285625	1	1	1	2572.53723405499	16.4949217306161	1274.68549129639	1	1	1	1
TAL1	1	1	1	1	1	1	1	34.750818304646	1	1	1	1	43.5317269676308
TAPT1	1	1	1	1	1	1	1	11.044741397881	1	1	1	1	19.435322615988
TARS2	1	11.2484449230342	1	1	1	12.3357098886128	1	1	1	1	1	1	1
TAS1R3	1	1	1	1	1	1	1	1	1	34.6470653765544	1	1	1
TBC1D10C	141.943914292525	125.060329095627	18.9784111386869	116.58407141041	372.461423294065	81.8203103829524	1	1	1	48.1561420920986	83.1592031084924	111.576258506161	1
TBC1D22B	1	12.092951701651	1	1	1	1	12.0818123597703	1	1	1	1	9.65909464908443	28.9577848403531
TBC1D30	1	1	1	1	1	1	1	1	1	1	1	1	17.2047674274334
TBC1D31	1	1	1	1	15.2331124770041	1	1	1	1	1	1	17.580843232423	1
TBC1D4	13.6504718574072	218.85275662512	30.5418838372688	16.5757471354192	1	1	1	15.3064726179294	1	1	38.4517732883006	24.5756308846089	1
TBC1D8	1	34.6816255883178	26.8042221813045	1	1	1	1	25.8602706439205	1	1	1	1	1
TBC1D9	1	1	26.9517653616089	1	1	26.450126141494	1	28.0024645086305	16.9655169988703	40.0237495196146	1	1	1
TBCE	1	1	1	1	14.9421286070171	1	1	1	1	1	1	1	1
TBCEL	1	1	1	1	1	1	11.018683793368	17.4541798094299	13.2979529354265	42.9492080067218	1	1	1
TBKBP1	1	1	1	1	19.8559585169556	1	1	23.5754566713398	1	1	1	1	1
TBL1X	1	16.0220166239775	1	1	1	11.2149090166254	17.9442081614966	1	1	1	20.1250847129883	1	15.2228498147655
TBX2	1	1	1	1	1	1	167.740047619988	39.9343890424742	123.297887855929	1	1	1	1
TBX21	76.9769264874427	21.5377894442567	1	48.2235963946108	322.5340903541	1	1	1	1	17.1844706566492	34.1953390595907	35.4232978874657	1
TBX2-AS1	1	1	1	1	1	1	75.5493595976184	1	37.5596285173225	1	1	1	1
TBX3	1	1	1	1	1	1	84.8109529413409	116.00323766286	32.7837481297193	1	1	1	1
TBX5	1	1	1	1	1	1	63.2400856113233	1	54.9715417571117	1	1	1	1
TBXAS1	1	1	125.534573648524	16.8439607700735	1	53.1355249090565	1	1	1	83.7568161626703	37.7927403848542	22.5574250192276	174.291902100749
TC2N	121.431413696886	22.0347702663788	1	147.236432547492	121.554113578693	15.0852236061346	1	1	1	1	57.0976524361015	32.4000030762587	10.2813557547096
TCAF2	13.4462659634759	28.9996626801718	1	18.3288336885879	1	1	1	1	1	1	24.2885696432675	12.436796684571	1
TCAF2C	1	12.5776007603744	1	11.1374048060386	1	1	1	1	1	1	13.5862559061676	1	1
TCEA3	1	1	1	1	1	1	15.6234922739442	10.9288090233883	34.5071570638542	1	1	1	1
TCEAL7	1	1	1	1	1	1	110.875623050831	1	60.1135117834712	1	1	1	1
TCEAL9	1	1	55.070537067192	1	1	1	331.552134875676	150.475680173545	260.637065587893	33.8793966305531	1	1	1
TCF19	1	1	1	1	1	1	1	1	1	11.791614855979	1	94.3347421909817	1
TCF20	1	1	1	1	1	1	1	1	1	1	11.4812346339791	1	1
TCF21	1	1	1	1	1	1	319.303926402291	1	1358.7863950633	1	1	1	1
TCF4	1	1	50.4913568257796	1	1	197.104036764921	194.428620885325	517.502295872066	286.460764213382	164.849061658917	1	40.2224333149088	1
TCF7	35.3986342086389	14.3285269194685	1	66.1411701719951	35.0243588978996	22.1509554377409	1	1	1	1	28.5527771393111	1	1
TCHH	1	1	26.5954461101001	1	1	1	1	1	1	1	1	1	1
TCIM	1	1	1	1	1	1	221.236054748991	1617.4326424826	331.724929967866	1	1	1	1
TCN2	1	1	26.9076075688315	1	1	1	1	132.999910564898	25.0874299646086	59.1148028176104	1	1	17.0723297104307
TCTE3	1	1	1	1	11.5236592004179	1	1	1	1	1	1	1	1
TCTEX1D1	1	1	1	1	1	1	1	1	1	1	1	1	16.3234381056338
TDRD3	13.2032991079826	20.1519697199852	19.1215850490763	1	18.6570008946876	1	10.1589276686554	1	19.5720584190442	1	12.9599313559511	12.9861515232533	157.908502339144
TDRD7	1	1	1	1	1	1	1	12.6116470332169	1	1	1	1	17.365763163308
TEAD2	1	1	1	1	1	1	82.6419061068888	64.8928542242291	29.5431040414353	1	1	1	1
TEAD3	1	1	1	1	1	1	55.3564971386589	1	33.8478321290901	1	1	1	1
TEAD4	1	1	1	1	1	1	17.9519975186884	69.9772423697351	10.8907237378743	1	1	1	1
TEC	1	1	1	1	1	12.3179949364241	1	1	1	15.875186840072	1	1	42.4359785344995
TEDC1	1	1	9.80927869032526	1	21.8345571875885	1	1	14.6068183565696	1	1	15.032130868395	75.2507099079986	1
TEDC2	1	1	1	1	1	1	1	1	1	1	1	15.04387989206	1
TEK	1	1	1	1	1	1	1	175.748396471962	1	1	1	1	1
TENT5A	15.1467950439622	14.0707074188995	50.4038381850035	1	32.7285652023361	1	97.8623794142894	1	85.252267246342	1	1	1	215.278096368885
TEP1	1	11.7818861028687	11.1094576115821	1	1	1	1	1	1	1	1	1	10.1331853021712
TERF2	1	1	1	1	10.2170402167046	16.6011015538521	1	16.7138569606077	1	1	1	11.4976913193538	1
TESK2	1	1	1	1	1	24.2185283865933	1	1	1	19.0382097740458	1	1	10.6361986891705
TESPA1	15.7910556611542	36.2834039096112	1	56.7169953482379	16.1510362000173	1	1	1	1	1	47.7189082421791	21.8964486684223	146.600102282987
TEX9	1	1	1	1	1	70.1558069476189	14.4542316074056	1	1	13.7606078650639	1	1	1
TFCP2L1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFEB	1	1	23.670922190327	1	22.854486329606	43.8828229303538	17.6450791877694	20.5398994130409	12.0560889190165	21.4838740173841	1	20.9803803346732	1
TFEC	1	1	59.5068855213078	1	1	28.1504140017446	1	1	1	1	1	1	1
TFPI	1	1	1	1	1	1	782.131941905765	300.392371056882	410.240748594533	1	1	1	1
TFPI2	1	1	1	1	1	1	1	37.6836671951139	1	1	1	1	1
TGFB1I1	1	1	1	1	1	1	378.600044272276	79.5484299234495	127.539722761157	1	1	1	14.7945908703288
TGFB3	1	1	1	1	1	1	39.5153156234003	1	36.798878233442	1	1	1	1
TGFBI	1	1	249.364863718768	1	1	1	196.375849716821	1	57.0446402858362	1	1	1	1
TGFBR3	27.5818199475713	12.3476583301867	1	31.3011683037252	136.884664282752	1	49.5134642719264	46.8191801397025	38.6896880700703	1	1	1	1
TGFBR3L	1	1	1	1	1	1	1	1	1	25.5674182812955	1	14.9117319741938	1
TGM2	1	1	24.4619835980412	1	1	17.4299880802561	386.589267849995	360.000380303426	764.217443020689	1	1	1	1
THBD	1	1	103.806306915346	1	1	1	16.2085917246352	421.246236757653	1	1	1	1	1
THBS1	37.694908518278	1	111.613675409184	26.078030010902	1	1	696.831852618563	1	308.693444655849	1	1	1	48.8808464048866
THBS2	1	1	1	1	1	1	108.279042480967	1	345.828713807245	1	1	1	1
THEMIS	106.388485713089	1	1	86.5609844495025	89.4240162008449	1	1	1	1	1	50.0553320520473	70.6449927714229	1
THEMIS2	1	1	135.067848960012	1	41.0563518478218	70.5078794693809	1	1	1	129.028076522863	1	28.216948562293	1
THRA	1	1	1	1	34.3873807655979	1	43.1611200702118	36.9186688667242	64.942267051027	1	1	1	1
THSD1	1	1	1	1	1	1	1	75.9871829863479	1	1	1	1	1
THY1	1	1	1	1	1	1	382.279685811313	15.8460242637977	426.782906698445	1	1	1	1
TIAM1	1	82.543202948996	24.2555966692134	17.5738296574184	1	1	1	34.7258055530091	1	1	94.3408111981106	17.8989689209625	34.406485927082
TIAM2	1	1	1	1	1	42.3918910031131	1	1	1	13.3373243803517	1	26.5911430342228	1
TICRR	1	1	1	1	1	1	1	1	1	1	1	15.1850849823728	1
TIE1	1	1	1	1	1	1	1	317.271501839932	1	1	1	1	30.253426049267
TIGIT	222.615975068643	627.811086940663	13.3721320408718	55.5956285236329	126.837423823283	1	1	1	1	1	347.074058173829	107.849690286078	1
TIMELESS	1	1	1	1	1	1	1	1	1	1	1	21.6684896661792	1
TIMM23B	1	1	1	1	14.1448624787141	1	1	1	1	1	1	1	1
TIMP2	1	1	122.567831803344	1	1	1	273.139881989495	1	354.735826713898	1	1	1	1
TIMP3	1	1	1	1	1	1	526.184410689355	1480.50791657758	835.711289544793	1	1	1	139.876736998802
TINAGL1	1	1	1	1	1	1	338.510120774777	215.780240621475	1	1	1	1	1
TIPARP-AS1	1	1	9.77092258977001	1	1	1	1	1	1	1	11.3400794421315	1	1
TJP1	1	1	1	1	1	1	85.4945624877583	200.430636067583	49.5625795984166	1	1	1	1
TJP2	1	1	27.0005548247191	1	1	1	19.3024366052007	86.6021366205265	24.1797057715802	1	1	1	45.0251565978114
TK1	1	1	11.4662510147586	1	1	1	1	1	1	1	1	180.945366970482	1
TLCD1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLDC2	1	1	1	1	1	1	1	1	1	1	1	1	12.5736161512031
TLE1	1	1	1	1	1	42.5934912755155	82.3031327055292	31.8606979824406	22.8111585654803	62.7422102033347	1	18.5674990611981	1
TLL1	1	1	1	1	1	1	1	33.4187071798898	1	1	1	1	1
TLR1	1	1	24.1426881654519	1	11.8053046664847	27.9425159708967	1	1	1	1	1	1	1
TLR10	1	1	1	1	1	30.4294476847956	1	1	1	1	1	1	1
TLR2	1	1	90.6896951851388	1	1	1	1	1	1	1	1	1	1
TLR4	1	1	44.88737141014	1	1	1	1	33.5739733155009	1	1	1	1	10.6260000973447
TLR6	1	1	1	1	1	12.3142622115276	1	1	1	1	1	1	1
TLR9	1	1	1	1	1	1	1	1	1	16.870551132503	1	1	1
TM4SF1	1	1	1	1	1	1	225.35129109447	1508.54100738037	19.1528879406479	1	1	1	1
TM4SF18	1	1	1	1	1	1	1	170.05241140688	1	1	1	1	1
TM4SF19	1	1	1	1	16.5790062433123	1	1	1	1	1	1	1	1
TM6SF1	1	1	50.5283827014336	1	10.6073933045909	1	1	15.2232723763802	11.8654297246574	1	1	12.5144172621709	53.4021131238837
TM7SF2	1	1	1	1	13.0168019599177	1	1	11.7720251552952	1	37.7799169496938	1	1	10.0364534292671
TMC3-AS1	1	1	1	1	1	1	1	1	1	32.230131079512	1	1	1
TMC4	1	1	1	1	1	1	1	1	1	1	1	1	1
TMC5	1	1	1	1	1	1	1	1	1	1	1	1	1
TMC8	69.9477553293986	91.4904523505743	34.5595437221186	85.4068705811793	115.580260915524	71.1772212646175	1	1	1	1	69.5948598833962	67.9641240195048	33.4985151349559
TMED8	1	19.6600017233996	11.3734716270154	1	1	28.4713504273215	1	1	1	1	1	20.454350147869	1
TMEM100	1	1	1	1	1	1	1	224.307892538613	16.5695971372269	1	1	1	1
TMEM102	18.0840656284548	11.8384338079772	1	12.2008762631875	12.7249347108025	12.6633106500405	1	1	1	1	13.3943812444011	9.71405119393146	10.3943769615643
TMEM104	1	1	1	1	14.270591009307	1	1	1	1	1	1	1	1
TMEM116	15.1573271339694	12.920970381644	1	23.0852201773034	15.9695019727088	1	1	1	12.3095022511014	1	1	16.6750398101142	1
TMEM117	1	1	1	1	1	15.7085817964622	1	1	11.031554923659	19.5739659219363	1	1	1
TMEM119	1	1	1	1	1	1	18.8967647963655	1	220.117186980387	1	1	1	1
TMEM120B	1	1	1	1	16.6598263263675	1	1	1	1	17.3493959574379	1	1	1
TMEM125	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM130	1	1	1	1	1	1	1	1	93.7138749240871	1	1	1	1
TMEM143	1	1	1	1	12.648669362617	1	1	1	1	12.2160461937102	1	1	1
TMEM150C	1	1	1	1	1	1	1	40.4123990710773	11.1100933551383	1	1	1	1
